Age,G,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS/48,OBPM,DBPM,BPM,VORP,W/L%,seed,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Year,Team
-0.6083334173604931,0.8031747059366433,1.3220059967318998,0.2445423889103248,0.7103629463887298,-0.6718199564646425,-0.00928214880050242,1.6627639817729352,1.127114961526083,0.8421248184157275,0.7662326304812542,-0.08251682917768158,-0.34935910674872256,0.8792617564341386,1.2808653141729738,3.438105438034076,1.0079368909134958,1.4102130664239056,1.5639903306329008,1.8749609133030398,3.3149968532937764,1.6764790221586028,-1.702998434494705,1.7696456869647244,1.9545892702914855,2.1066318123131893,0.18657864055933707,1.627650508436748,2.2914778266122138,0.6754197644555942,1.8638489694735028,1.993467837130944,0.26633336777014804,0.24785937634859856,0.9960510193860915,0.6901075252567461,1.1774622861744959,1.0102006895143714,3.171219864199701,2.535551879178028,1.7780073294013314,2.1973912279489265,0.5687000213654352,2.056498872734775,0.5511280005639837,1.7872524414734012,Larry Bird,1981,BOS
-0.29966053521831676,0.681139658195438,0.7680472875218323,0.015673904372593632,1.8260797181973145,-0.19268329594095568,-0.2343537214852477,0.09919980631023075,-0.07194666443013312,1.7763037667797332,2.007859054282599,-0.47917667469846775,0.47909750044297744,0.06637239561280947,0.20982925434816052,2.3607837209699762,0.36433374259153645,0.9687525157174609,1.6489156874686943,1.4896652023399688,2.55515986333017,0.7302100546608924,-0.7853552269203703,1.842335549208232,1.0690376640293977,1.230385060005379,0.06679136442829642,2.627597233350804,3.5631029901398015,0.4112845759418796,0.971876788782309,1.0158534011479703,0.3195806080248147,0.16740906742123496,0.5266589173756433,0.8505794872825014,-0.532982142763468,0.9022463256583118,1.0742114812270522,1.0516169939432767,3.141049553479573,3.8944681988609378,-0.15522009874666343,2.407285773209559,0.9795225314988251,1.0246666605800008,Michael Ray Richardson,1981,NYK
0.9350309933503885,0.8031747059366433,0.33279401599963576,0.28493094500521854,-0.591306620721286,-0.15886188460987188,0.1932822666157684,1.078401613165662,0.801945707029482,-0.5788797790957172,-0.814019181629548,-0.39984470559431057,-0.3870162252574364,0.3499384517132731,0.2955121391341455,2.8224930282831617,0.5367274430349184,0.28649530098931864,-0.3043675197545598,0.12361677256180809,0.12368149544663079,1.2811200699849017,-1.2441768307075376,1.5827288983385623,1.592318158638813,1.5433303286867397,0.5459404689524591,-0.3722429413913639,-0.5696787913248592,0.0,1.6205838292849954,1.6109230578332585,0.4793223287888146,0.516027072773144,0.6607709465214857,1.1180327573254272,-0.8237576956829221,1.3340637810825517,2.3109087327237425,2.0532730414767335,0.07420454930352943,-0.06537806660042216,0.02575993128136117,1.4718540386101346,0.3369307350965633,1.4059595510267013,Truck Robinson,1981,PHO
0.31768522906603586,0.7624963566895748,0.9461054440536396,0.6215022457959997,-0.35222445533373214,-0.6379985451335587,-0.3243823505591459,-0.5483368724167478,-0.4784082325508846,-0.36836057946439205,0.20185698329882482,-0.558508643802625,-1.046015799159925,0.9170705639142003,1.623596853316914,1.0526073502492828,0.7206140568411926,0.9687525157174609,-0.6440689470977345,0.5439393663397036,0.8075347864138761,1.0477934752594393,-1.0912362961118152,1.5515761002342014,2.316860381944157,2.1483578481373704,0.8254441132582205,-0.3722429413913639,0.06613379043893476,-0.4574267107254481,2.3503792498505174,2.184740226779787,0.812117580380481,0.7976031540189166,0.7278269610944069,0.743598179265331,0.2794789609820649,0.4704288702340716,0.4827475783373309,0.495141411980245,0.30137825331656964,1.2545706885533645,-0.15522009874666343,1.0041381713104225,0.44402936783027325,2.0096732942339766,Jamaal Wilkes,1981,LAL
2.169722521919094,0.7218180074425063,2.4299234151520364,1.4292733676938727,-0.5647419356782245,0.2357212475861056,0.12576079481034466,1.29951169858463,0.9848534126838201,-0.05258178001740426,-0.9268943110660338,2.2181102748428776,-0.7447588510902157,1.2573498312347569,3.3800959914296076,2.2838321697511113,1.8124408263159446,2.2931341678367954,1.224288903289726,2.505444803969883,3.998850144261021,1.0477934752594393,-1.0912362961118152,1.5308075681646285,2.6388791478576437,2.085768794401098,1.4643095859571025,-0.3722429413913639,-0.5696787913248592,-0.9093913666266928,2.6747327701018606,2.1634877390410265,1.3978372231818124,1.441205625437824,2.2030592816986725,2.2413364915057152,0.3478967381395835,1.2261094172264915,2.7410642984617217,2.3129616463928153,0.58534538333287,-0.2539421744795347,4.369280651953952,1.588783005435063,0.7653252660314046,2.5816126299040265,Kareem Abdul-Jabbar,1981,LAL
-0.29966053521831676,0.681139658195438,0.4514994536875074,0.015673904372593632,-0.32565977029067056,-0.7281889753497822,-1.0221042258818562,-1.1800799736138001,-1.2100390551682367,2.223657065996299,0.6533575010447682,-0.7965045511150967,0.1778405523732681,0.40665166293336596,0.46687790870611556,0.8217526965926899,0.19194004214815455,0.5272919650110159,-0.8139196607693218,0.15864365537663272,0.12368149544663079,1.0477934752594393,-1.0912362961118152,1.5619603662689885,1.3508040842036984,1.4807412749504678,0.15995924586355026,-0.3722429413913639,0.06613379043893476,0.07084366630198095,1.377318689096488,1.5259131068782172,0.1332152671334815,0.1405922977787804,0.32549087365687995,0.2621822931880652,0.45052340387586143,-0.6091147683265284,-0.32379410742138015,-0.4323178912914747,3.652190387508914,1.8202630121907017,-0.6981601888307373,2.1734278395597033,0.5511280005639837,1.1358770869602888,Norm Nixon,1981,LAL
-0.9170062995026693,0.8031747059366433,1.0252424025122204,1.3619591075357165,-0.5647419356782245,0.7092210062212787,-0.21184656421677325,0.7941172176269883,0.37516106050269316,-1.10517777817403,-1.0397694405025197,0.31414301634310454,-0.7259302918358589,0.3499384517132731,2.2233770468188094,1.129558901468147,1.0539085443650642,1.04901807039136,-0.38929287659035344,0.7541006632286514,1.1114695823993184,0.7302100546608924,-0.7853552269203703,1.3750435776428265,1.43130877568207,1.1260699704449253,1.198115638999236,-0.3722429413913639,-0.5696787913248592,-0.9093913666266928,1.4584070691593236,1.1858733030580524,1.1316010219084809,1.1730379290132802,2.0018912379799088,1.920392567454204,0.5360456253227598,0.6863375979461915,1.5043670469650314,1.2742072267284892,-0.5505231367323313,-0.44250628235864703,0.9306600814214844,0.7702802376605662,0.8724238987651151,1.612493200018664,Bill Cartwright,1981,NYK
1.243703875492565,0.8031747059366433,2.3507864566934553,0.836907878302098,-0.2725304002045475,0.08352489659622846,0.6659325692537333,0.20975484901971478,0.476776452532881,0.7631801185539808,1.2177331482271976,1.266126645592991,-0.6882731733271453,1.6543423097754055,2.6089500283557423,3.438105438034076,1.8239337396788369,2.4937980545215432,1.9886171148118692,2.995821163377428,4.606719736231907,1.6764790221586028,-1.5500578998989825,1.3023537153993188,2.316860381944157,2.1692208660494616,0.7588956265187535,-0.3722429413913639,0.06613379043893476,0.39367556337429865,2.3098350598190995,2.205992714518547,0.7455585300621477,0.7439696147340076,2.06894725255283,2.0273738754713744,0.5274934031780699,1.7658812365067915,1.2355198183787945,1.4596990873828333,1.1532796433654708,2.3859553358280388,2.3785003216456815,1.705711972259991,0.44402936783027325,2.3274173696062266,Julius Erving,1981,PHI
0.9350309933503885,0.681139658195438,-0.06289077629327003,0.10991386859401234,0.046245820312191085,-0.136314277055816,-0.6394825523177892,-0.5009561398269691,-0.6409928597991851,-0.1709988298100247,-0.13676840501063264,-0.7965045511150967,-0.4246733437661499,0.19870322179302569,0.03846348477619033,0.6678495941549613,-0.014932398383903797,0.005565859630671885,-0.5591435902619408,-0.19162517277161364,-0.4082043975278934,0.7302100546608924,-0.7853552269203703,1.4373491738515467,0.9885329725510265,1.1886590241811976,0.0002428776888301231,0.6277037835226921,0.38404008132083167,0.8984672569782863,0.971876788782309,1.1646208153192923,-0.013214643566851,0.019916834387735734,0.9289950048131703,0.8505794872825014,0.4761800703099309,0.03861141480983143,0.21390034975109387,0.16125606280242585,0.5285519573296098,0.8774424727951398,-0.6981601888307373,1.1210671381353507,0.7653252660314046,1.0246666605800008,Campy Russell,1981,NYK
1.5523767576347411,0.8031747059366433,1.6781223097955151,2.5466900863192645,-0.591306620721286,1.7745954631504177,0.485875311105937,1.6153832491831561,1.3303457455864585,-0.6709819289344219,-1.0397694405025197,2.2181102748428776,0.3096404671537657,-0.21719366048765415,2.8659986827136974,1.7451713112190612,1.5595967323323177,1.651009730445603,1.0544381896181387,1.8749609133030398,2.783110960319252,0.3348511024871918,-0.6324146923246479,1.2504323852253847,1.1092900097685838,0.37500132560965965,2.7420405313548697,-0.3722429413913639,-0.5696787913248592,0.0,1.1340535489079806,0.4207837444626814,2.6757709892938117,2.728410568275642,1.7336671796882241,2.0273738754713744,-0.17378881268649607,1.4420181449386118,2.525986515592732,2.2387649021310776,-0.15296915470951078,-0.44250628235864703,3.464380501813829,1.3549250717852066,1.3008184296999563,1.2629747171091883,Artis Gilmore,1981,CHI
